name,swing precision,swing recall,swing fscore,woba
 Oscar Mercado,0.7223476297968398,0.7683073229291717,0.7446189645142525,0.321
 Dustin Peterson,0.6952380952380952,0.73,0.7121951219512195,0.259
 Chad Pinder,0.7108433734939759,0.7480190174326465,0.7289575289575289,0.298
 Pablo Lopez,0.5662650602409639,0.6619718309859155,0.6103896103896105,0.169
 Shaun Anderson,0.6610169491525424,0.639344262295082,0.65,0.108
 Tim Anderson,0.6054158607350096,0.7542168674698795,0.6716738197424892,0.363
 Jake Bauers,0.7181942544459644,0.6433823529411765,0.6787330316742082,0.296
 Cody Bellinger,0.7128463476070529,0.6880064829821718,0.7002061855670103,0.414
 Willie Calhoun,0.7,0.7090032154340836,0.7044728434504791,0.351
 Zack Collins,0.827027027027027,0.6322314049586777,0.7166276346604216,0.285
 Ryan Cordell,0.7006237006237006,0.7020833333333333,0.7013527575442247,0.279
 J.P. Crawford,0.7876712328767124,0.6578947368421053,0.7169576059850375,0.296
 Jonathan Davis,0.6704545454545454,0.5959595959595959,0.6310160427807486,0.24
 Travis Demeritte,0.6991643454038997,0.6354430379746835,0.6657824933687002,0.272
 Brandon Dixon,0.6662749706227967,0.7026022304832714,0.683956574185766,0.303
 Hunter Dozier,0.6829025844930418,0.6468926553672316,0.6644100580270793,0.36
 Adam Engel,0.6565040650406504,0.6901709401709402,0.6729166666666667,0.296
 Jake Fraley,0.7647058823529411,0.7738095238095238,0.7692307692307693,0.162
 Mitch Garver,0.7428571428571429,0.5371900826446281,0.6235011990407674,0.404
 Luis Guillorme,0.7310924369747899,0.5612903225806452,0.635036496350365,0.299
 Garrett Hampson,0.7444444444444445,0.6100151745068285,0.6705587989991659,0.292
 Michael Hermosillo,0.6344086021505376,0.6344086021505376,0.6344086021505376,0.254
 Dakota Hudson,0.7,0.625,0.6603773584905661,0.081
 Eric Lauer,0.7974683544303798,0.6237623762376238,0.7000000000000001,0.119
 Kyle Lewis,0.6164383561643836,0.6474820143884892,0.631578947368421,0.357
 Tim Locastro,0.5927601809954751,0.5598290598290598,0.5758241758241759,0.314
 Tyler Mahle,0.6857142857142857,0.676056338028169,0.6808510638297872,0.104
 Trey Mancini III,0.6389312977099236,0.6733708769107,0.655699177438308,0.373
 Jason Martin,0.7012987012987013,0.675,0.6878980891719745,0.282
 Billy McKinney,0.7157676348547718,0.6521739130434783,0.6824925816023739,0.291
 Ryan McMahon,0.7210762331838565,0.7472118959107806,0.7339114559561845,0.33
 Sheldon Neuse,0.6048387096774194,0.6302521008403361,0.6172839506172839,0.262
 Tyler O'Neill,0.625,0.6959706959706959,0.658578856152513,0.308
 Chance Sisco,0.7351351351351352,0.6666666666666666,0.699228791773779,0.319
 Dominic Smith,0.6524064171122995,0.7052023121387283,0.6777777777777777,0.368
 Rowdy Tellez,0.5819567979669632,0.6369958275382476,0.6082337317397079,0.308
 Matt Thaiss,0.8125,0.7428571428571429,0.7761194029850748,0.303
 Pat Valaika,0.6271186440677966,0.7551020408163265,0.6851851851851852,0.248
 Josh VanMeter,0.7188264058679706,0.5833333333333334,0.6440306681270537,0.316
 Tyler Wade,0.7021276595744681,0.6875,0.6947368421052632,0.303
 Francisco Mejia,0.5490196078431373,0.7,0.6153846153846154,0.317
 Magneuris Sierra,0.6375,0.7611940298507462,0.6938775510204082,0.347
 Amed Rosario,0.6330645161290323,0.6977777777777778,0.6638477801268499,0.318
 Willy Adames,0.7377049180327869,0.6923076923076923,0.7142857142857143,0.313
 Kelvin Gutierrez,0.6953125,0.6095890410958904,0.6496350364963503,0.284
 Thairo Estrada,0.6517857142857143,0.6293103448275862,0.6403508771929824,0.308
 Domingo Leyba,0.5,0.6037735849056604,0.5470085470085471,0.34
 Austin Wynns,0.65625,0.60431654676259,0.6292134831460675,0.226
 Andrew Benintendi,0.6846339501206757,0.7722323049001815,0.7257995735607675,0.33
 Steven Brault,0.6703296703296703,0.7530864197530864,0.7093023255813952,0.332
 Garrett Cooper,0.6186440677966102,0.6419597989949749,0.6300863131935882,0.337
 Mauricio Dubon,0.5780590717299579,0.7365591397849462,0.6477541371158393,0.312
 Danny Jansen,0.7167883211678832,0.7064748201438849,0.7115942028985507,0.275
 Tony Kemp,0.710239651416122,0.659919028340081,0.6841552990556139,0.285
 Isiah Kiner-Falefa,0.663013698630137,0.5775656324582339,0.6173469387755103,0.272
 Shed Long Jr.,0.7344827586206897,0.6377245508982036,0.6826923076923077,0.333
 Ryan McBroom,0.7103448275862069,0.5919540229885057,0.6457680250783698,0.318
 Jeff McNeil,0.6682769726247987,0.8409321175278622,0.7447285778375953,0.384
 Mike Tauchman,0.769090909090909,0.6746411483253588,0.7187765505522513,0.364
 Tyler White,0.6954813359528488,0.6188811188811189,0.6549491211840889,0.274
 Yu Chang,0.7125,0.7080745341614907,0.7102803738317757,0.254
 Sandy Alcantara,0.6442307692307693,0.49264705882352944,0.5583333333333335,0.102
 Ozzie Albies,0.663059163059163,0.8068481123792801,0.7279207920792079,0.354
 Victor Robles,0.6877192982456141,0.7107887579329103,0.6990637539010255,0.317
 Mike Ford,0.7224334600760456,0.6188925081433225,0.6666666666666667,0.372
 Rafael Devers,0.6358543417366946,0.7579298831385642,0.6915460776846915,0.377
 Josh Naylor,0.6170212765957447,0.6111111111111112,0.6140519730510106,0.306
 Michael Soroka,0.6293103448275862,0.6083333333333333,0.6186440677966101,0.112
 Abraham Toro,0.6928104575163399,0.6385542168674698,0.6645768025078369,0.295
 Aledmys Diaz,0.7135678391959799,0.6745843230403801,0.6935286935286935,0.345
 Luis Urias,0.713302752293578,0.6050583657587548,0.6547368421052632,0.294
 Luis Arraez,0.7037037037037037,0.6111888111888112,0.6541916167664671,0.36
 Eloy Jimenez,0.6165413533834586,0.7130434782608696,0.6612903225806451,0.343
 Gleyber Torres,0.6813725490196079,0.7568058076225045,0.7171109200343937,0.358
 Willi Castro,0.5982532751091703,0.7098445595854922,0.6492890995260663,0.27
 Yandy Diaz,0.7414965986394558,0.7009646302250804,0.7206611570247935,0.341
 Meibrys Viloria,0.7406015037593985,0.635483870967742,0.6840277777777778,0.236
 Luis Rengifo,0.7303988995873453,0.6336515513126492,0.678594249201278,0.298
 Greg Allen,0.6814345991561181,0.6961206896551724,0.6886993603411514,0.274
 Bobby Bradley,0.5684210526315789,0.7297297297297297,0.6390532544378698,0.256
 Matt Chapman,0.725,0.6238872403560831,0.6706539074960128,0.354
 Michael Chavis,0.6737967914438503,0.7220630372492837,0.6970954356846474,0.323
 Isan Diaz,0.635483870967742,0.556497175141243,0.5933734939759037,0.248
 Jack Flaherty,0.7064220183486238,0.5661764705882353,0.6285714285714286,0.195
 Adam Haseley,0.6817248459958932,0.7124463519313304,0.6967471143756558,0.309
 Sam Hilliard,0.66875,0.6149425287356322,0.6407185628742514,0.407
 Rhys Hoskins,0.7049050632911392,0.5815926892950392,0.6373390557939914,0.347
 Jordan Luplow,0.7967806841046278,0.7319778188539742,0.7630057803468208,0.383
 Cedric Mullins II,0.5985915492957746,0.6159420289855072,0.6071428571428571,0.159
 Ryan O'Hearn,0.6700879765395894,0.6547277936962751,0.6623188405797101,0.278
 Kyle Schwarber,0.7066911090742438,0.6567291311754685,0.6807947019867551,0.357
 Lane Thomas,0.7887323943661971,0.6436781609195402,0.7088607594936709,0.445
 Cole Tucker,0.7006802721088435,0.7383512544802867,0.7190226876090751,0.264
 Alex Verdugo,0.6682098765432098,0.613314447592068,0.6395864106351551,0.341
 Jordan Yamamoto,0.6744186046511628,0.5272727272727272,0.5918367346938775,0.071
 Mark Zagunis,0.7076923076923077,0.4791666666666667,0.5714285714285715,0.291
 Brian O'Grady,0.6435643564356436,0.7222222222222222,0.6806282722513088,0.305
 Paul DeJong,0.7116316639741519,0.69424743892829,0.7028320702034304,0.322
 Ramon Laureano,0.7009646302250804,0.6653102746693794,0.6826722338204593,0.356
 Joshua Fuentes,0.6640625,0.7522123893805309,0.7053941908713692,0.262
 Yoan Moncada,0.6818613485280152,0.6697761194029851,0.6757647058823528,0.379
 Shohei Ohtani,0.6658624849215923,0.7150259067357513,0.6895690193628982,0.352
 Ronald Acuna Jr.,0.7267483777937995,0.6866485013623979,0.7061295971978985,0.369
 Nico Hoerner,0.5906432748538012,0.6870748299319728,0.6352201257861635,0.305
 Peter Lambert,0.7543859649122807,0.6056338028169014,0.671875,0.319
 Austin Riley,0.6232114467408585,0.8065843621399177,0.7031390134529149,0.307
 Kyle Tucker,0.6691729323308271,0.7739130434782608,0.717741935483871,0.349
 Trent Grisham,0.725,0.5471698113207547,0.6236559139784946,0.316
 Brendan Rodgers,0.6335403726708074,0.7285714285714285,0.6777408637873754,0.234
 Chris Paddack,0.7564102564102564,0.6276595744680851,0.686046511627907,0.104
 Nathaniel Lowe,0.7028753993610224,0.6707317073170732,0.686427457098284,0.328
 Ian Happ,0.7024539877300614,0.745928338762215,0.7235387045813586,0.368
 Ty France,0.7244897959183674,0.7082294264339152,0.716267339218159,0.296
 Brandon Lowe,0.7144866385372715,0.777947932618683,0.7448680351906158,0.354
 Jaylin Davis,0.6413043478260869,0.7375,0.686046511627907,0.227
 Harrison Bader,0.7082152974504249,0.5813953488372093,0.6385696040868454,0.293
 Andrew Stevenson,0.648936170212766,0.7625,0.7011494252873564,0.417
 David Fletcher,0.7068783068783069,0.4897360703812317,0.5786054569077523,0.318
 Scott Kingery,0.6773547094188377,0.7191489361702128,0.6976264189886482,0.329
 Austin Allen,0.6590909090909091,0.7131147540983607,0.68503937007874,0.23
 Joey Lucchesi,0.6666666666666666,0.496,0.5688073394495413,0.067
 Taylor Clarke,0.6222222222222222,0.5957446808510638,0.608695652173913,0.262
 Dylan Moore,0.7228682170542635,0.6532399299474606,0.6862925482980681,0.299
 Kyle Garlick,0.6571428571428571,0.7340425531914894,0.6934673366834171,0.342
 Myles Straw,0.7696078431372549,0.5470383275261324,0.6395112016293278,0.323
 LaMonte Wade Jr.,0.8387096774193549,0.5954198473282443,0.6964285714285714,0.32
 Danny Mendick,0.6216216216216216,0.5822784810126582,0.6013071895424836,0.332
 Seth Brown,0.7162162162162162,0.6503067484662577,0.6816720257234726,0.347
 Nick Dini,0.7461538461538462,0.8508771929824561,0.7950819672131147,0.269
 Jared Walsh,0.6549707602339181,0.6153846153846154,0.6345609065155807,0.259
 Fernando Tatis Jr.,0.6467065868263473,0.707037643207856,0.6755277560594214,0.398
 Vladimir Guerrero Jr.,0.6559139784946236,0.691609977324263,0.673289183222958,0.329
 Juan Soto,0.721830985915493,0.6672091131000814,0.693446088794926,0.394
 Gavin Lux,0.7569444444444444,0.6488095238095238,0.6987179487179487,0.301
 Bo Bichette,0.6321353065539113,0.7222222222222222,0.6741826381059753,0.384
 Carter Kieboom,0.7333333333333333,0.4731182795698925,0.5751633986928104,0.204
 Lourdes Gurriel Jr.,0.6094946401225115,0.7056737588652482,0.6540673788003287,0.358
 Jake Rogers,0.6893617021276596,0.5955882352941176,0.6390532544378699,0.216
 Andrew Knizner,0.6761904761904762,0.71,0.6926829268292682,0.289
 Bryan Reynolds,0.6758080313418218,0.7210031347962382,0.6976744186046512,0.371
 Josh Rojas,0.7230215827338129,0.6790540540540541,0.7003484320557491,0.279
 Sean Murphy,0.6528925619834711,0.6528925619834711,0.6528925619834711,0.37
 Nick Senzel,0.7032828282828283,0.7281045751633987,0.7154784842646114,0.315
 Tommy Edman,0.6914893617021277,0.6632653061224489,0.6770833333333333,0.357
 Nick Solak,0.7370689655172413,0.6309963099630996,0.679920477137177,0.375
 Will Smith,0.7252124645892352,0.6305418719211823,0.6745718050065876,0.369
 Keston Hiura,0.6759530791788856,0.7305863708399366,0.7022086824067022,0.388
 Austin Hays,0.6470588235294118,0.6567164179104478,0.6518518518518519,0.393
 Nicky Lopez,0.7469879518072289,0.6905940594059405,0.717684887459807,0.26
 Yordan Alvarez,0.634375,0.6170212765957447,0.62557781201849,0.432
 Mike Brosseau,0.6282051282051282,0.6877192982456141,0.6566164154103853,0.329
 Trevor Richards,0.6607142857142857,0.47435897435897434,0.5522388059701493,0.125
 Albert Pujols,0.6176470588235294,0.6428571428571429,0.6300000000000001,0.282
 Miguel Cabrera,0.6497695852534562,0.705,0.6762589928057554,0.323
 Jeff Mathis,0.7096774193548387,0.6567164179104478,0.682170542635659,0.245
 Shin-Soo Choo,0.7380952380952381,0.610236220472441,0.6681034482758621,0.312
 Yadier Molina,0.6188925081433225,0.7251908396946565,0.6678383128295254,0.29
 Robinson Cano,0.6005747126436781,0.7627737226277372,0.6720257234726688,0.376
 Edwin Encarnacion,0.6602209944751382,0.6306068601583114,0.6450742240215925,0.272
 Howie Kendrick III,0.6321243523316062,0.6594594594594595,0.6455026455026456,0.298
 Neil Walker,0.6538461538461539,0.6071428571428571,0.6296296296296297,0.237
 Kurt Suzuki,0.7203389830508474,0.6882591093117408,0.7039337474120082,0.326
 Nelson Cruz Jr.,0.6426799007444168,0.6851851851851852,0.6632522407170294,0.411
 David Peralta,0.7232375979112271,0.6548463356973995,0.6873449131513647,0.333
 Manny Pina,0.6578947368421053,0.6410256410256411,0.6493506493506495,0.328
 Jon Jay,0.6568627450980392,0.6203703703703703,0.638095238095238,0.199
 Matt Wieters,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.252
 Evan Longoria,0.6862745098039216,0.6218274111675127,0.6524633821571237,0.308
 Chris Davis,0.6324786324786325,0.7115384615384616,0.669683257918552,0.154
 Dexter Fowler,0.7365853658536585,0.7156398104265402,0.7259615384615384,0.31
 Tyler Flowers,0.668918918918919,0.6346153846153846,0.6513157894736843,0.303
 Hunter Pence,0.6415094339622641,0.7391304347826086,0.6868686868686867,0.18
 Asdrubal Cabrera,0.6675191815856778,0.6675191815856778,0.6675191815856778,0.319
 Charlie Blackmon,0.7054945054945055,0.7024070021881839,0.7039473684210527,0.34
 Todd Frazier,0.6410256410256411,0.6211180124223602,0.6309148264984227,0.3
 Martin Maldonado,0.7094594594594594,0.6268656716417911,0.6656101426307448,0.326
 Robinson Chirinos,0.6241610738255033,0.6838235294117647,0.6526315789473685,0.216
 Nick Markakis,0.7372881355932204,0.6236559139784946,0.6757281553398058,0.307
 Erik Kratz,0.6,0.7058823529411765,0.6486486486486486,0.335
 Donovan Solano,0.6408268733850129,0.6850828729281768,0.6622162883845126,0.357
 Andrew McCutchen,0.7417721518987341,0.5883534136546185,0.6562150055991042,0.327
 Justin Upton,0.7550335570469798,0.6373937677053825,0.6912442396313363,0.307
 Cameron Maybin,0.7653631284916201,0.6919191919191919,0.7267904509283819,0.302
 Justin Turner,0.7773972602739726,0.6715976331360947,0.7206349206349207,0.376
 Jay Bruce,0.7252252252252253,0.8341968911917098,0.7759036144578314,0.297
 Joey Votto,0.7485029940119761,0.5707762557077626,0.6476683937823835,0.347
 Brett Gardner,0.7745901639344263,0.5887850467289719,0.6690265486725663,0.332
 Matt Joyce,0.6730038022813688,0.6654135338345865,0.6691871455576559,0.31
 Ryan Braun,0.5538461538461539,0.6990291262135923,0.6180257510729614,0.322
 Drew Butera,0.6847826086956522,0.6923076923076923,0.6885245901639345,0.176
 Alex Gordon,0.7365269461077845,0.7235294117647059,0.7299703264094956,0.275
 Matt Kemp,0.6208333333333333,0.6478260869565218,0.6340425531914894,0.322
 Elvis Andrus,0.7210526315789474,0.6586538461538461,0.6884422110552765,0.255
 Francisco Cervelli,0.7252747252747253,0.6804123711340206,0.7021276595744682,0.351
 Pablo Sandoval,0.6263157894736842,0.7579617834394905,0.685878962536023,0.252
 Wilson Ramos,0.696551724137931,0.7890625,0.73992673992674,0.297
 Carlos Santana,0.7450980392156863,0.6141414141414141,0.6733111849390919,0.316
 Brandon Belt,0.75,0.7302631578947368,0.7400000000000001,0.427
 Justin Smoak,0.7280334728033473,0.6541353383458647,0.6891089108910892,0.265
 Alex Avila,0.776595744680851,0.5934959349593496,0.6728110599078342,0.305
 Michael Brantley Jr.,0.7534722222222222,0.592896174863388,0.6636085626911316,0.362
 Jason Castro,0.7192982456140351,0.615,0.6630727762803235,0.294
 Logan Morrison,0.6896551724137931,0.6451612903225806,0.6666666666666667,0.221
 Yoenis Cespedes,0.5303030303030303,0.603448275862069,0.5645161290322581,0.267
 Yuli Gurriel,0.6155844155844156,0.6601671309192201,0.6370967741935483,0.281
 Miguel Rojas,0.6971153846153846,0.56640625,0.625,0.379
 Eduardo Escobar,0.6306954436450839,0.7032085561497327,0.6649810366624526,0.257
 Jose Martinez,0.5804597701149425,0.5674157303370787,0.5738636363636365,0.248
 Ehire Adrianza,0.7354497354497355,0.6915422885572139,0.7128205128205128,0.257
 Khris Davis,0.7405660377358491,0.7584541062801933,0.7494033412887827,0.284
 Tommy Pham,0.7225130890052356,0.5798319327731093,0.6433566433566434,0.284
 J.D. Martinez,0.6974248927038627,0.7386363636363636,0.717439293598234,0.29
 Josh Reddick,0.7172236503856041,0.6838235294117647,0.7001254705144292,0.304
 Mike Freeman,0.6538461538461539,0.7285714285714285,0.6891891891891891,0.275
 Jarrod Dyson,0.7711864406779662,0.6642335766423357,0.7137254901960784,0.192
 Daniel Murphy,0.7192307692307692,0.722007722007722,0.7206165703275529,0.259
 Paul Goldschmidt,0.7052896725440806,0.611353711790393,0.6549707602339181,0.387
 Marwin Gonzalez,0.6695652173913044,0.6143617021276596,0.6407766990291263,0.269
 Sandy Leon,0.6533333333333333,0.6282051282051282,0.6405228758169934,0.259
 Jose Altuve,0.6115485564304461,0.6793002915451894,0.643646408839779,0.278
 Cesar Hernandez,0.7334754797441365,0.6502835538752363,0.6893787575150301,0.335
 Jean Segura,0.6328125,0.6514745308310992,0.6420079260237781,0.333
 Starlin Castro,0.6991869918699187,0.6771653543307087,0.6880000000000001,0.32
 Starling Marte,0.647887323943662,0.7301587301587301,0.6865671641791045,0.333
 Travis d'Arnaud,0.6911764705882353,0.6871345029239766,0.689149560117302,0.392
 Derek Dietrich,0.6896551724137931,0.6802721088435374,0.6849315068493151,0.351
 Josh Donaldson,0.6892655367231638,0.6387434554973822,0.6630434782608695,0.362
 Freddie Freeman,0.6951219512195121,0.7772727272727272,0.7339055793991417,0.456
 Yasmani Grandal,0.6928327645051194,0.49271844660194175,0.5758865248226951,0.338
 Jason Heyward,0.7424749163879598,0.5663265306122449,0.6425470332850941,0.368
 DJ LeMahieu,0.7295081967213115,0.6402877697841727,0.6819923371647509,0.429
 Mitch Moreland,0.7201492537313433,0.7121771217712177,0.7161410018552876,0.372
 Mike Moustakas,0.6708860759493671,0.6883116883116883,0.6794871794871796,0.34
 Anthony Rizzo,0.5871121718377088,0.5603644646924829,0.5734265734265733,0.326
 Austin Romine,0.6512455516014235,0.7120622568093385,0.6802973977695167,0.253
 Eric Sogard,0.6947368421052632,0.5523012552301255,0.6153846153846154,0.254
 Steven Souza Jr.,0.6935483870967742,0.6231884057971014,0.6564885496183207,0.262
 Giancarlo Stanton,0.6333333333333333,0.5654761904761905,0.5974842767295597,0.379
 Eric Thames,0.6476868327402135,0.6791044776119403,0.663023679417122,0.276
 Stephen Vogt,0.6546762589928058,0.5909090909090909,0.621160409556314,0.235
 Freddy Galvis,0.6845878136200717,0.6608996539792388,0.6725352112676056,0.312
 Salvador Perez,0.5770392749244713,0.7925311203319502,0.6678321678321678,0.41
 Logan Forsythe,0.76,0.5428571428571428,0.6333333333333332,0.205
